NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
063471005855,CA-0161309-6002653,0634710,CA-0161309,KG,05,Lorenzo Manor Elementary,San Lorenzo Unified,Alameda County,18250 Bengal St.,Hayward,CA,94541,2202,(510)317-5400,21,Suburb: Large,No,No,Yes,Yes,587.00000,25.11000,23.4000000,379.00000,61.00000
061674002121,CA-0161192-6001051,0616740,CA-0161192,KG,06,Lorin A. Eden Elementary,Hayward Unified,Alameda County,PO Box 5000,Hayward,CA,94540,5000,(510)723-3855,12,City: Midsize,No,No,No,†,421.00000,16.00000,26.3000000,203.00000,33.00000
060002009284,CA-0175101-6001416,0600020,CA-0175101,KG,05,Lydiksen Elementary,Pleasanton Unified,Alameda County,7700 Highland Oaks Dr.,Pleasanton,CA,94588,4225,(925)426-4420,13,City: Small,No,No,No,†,628.00000,27.00000,23.3000000,33.00000,7.00000
060186007638,CA-0161127-0130294,0601860,CA-0161127,10,12,MacGregor High (Continuation),Albany City Unified,Alameda County,603 Key Route Blvd,Albany,CA,94706,1422,(510)559-6570,21,Suburb: Large,No,No,Yes,No,12.00000,0.41000,29.3000000,3.00000,3.00000
063468007482,CA-0161291-6002414,0634680,CA-0161291,KG,05,Madison Elementary,San Leandro Unified,Alameda County,13701 Bancroft Ave.,San Leandro,CA,94578,,(510)895-7944,13,City: Small,No,No,No,†,488.00000,19.00000,25.7000000,196.00000,45.00000
062805004278,CA-0161259-6066450,0628050,CA-0161259,06,12,Madison Park Academy 6-12,Oakland Unified,Alameda County,400 Capistrano Dr.,Oakland,CA,94603,3520,(510)636-2701,11,City: Large,No,No,Yes,Yes,772.00000,43.68000,17.7000000,683.00000,41.00000
062805004316,CA-0161259-6002182,0628050,CA-0161259,KG,05,Madison Park Academy TK-5,Oakland Unified,Alameda County,470 El Paseo Dr.,Oakland,CA,94603,3565,(510)636-7919,11,City: Large,No,No,Yes,Yes,304.00000,11.00000,27.6000000,269.00000,15.00000
060474000447,CA-0161143-6090286,0604740,CA-0161143,KG,05,Malcolm X Elementary,Berkeley Unified,Alameda County,1731 Prince St.,Berkeley,CA,94703,2464,(510)644-6313,12,City: Midsize,No,No,No,†,551.00000,27.61000,20.0000000,126.00000,12.00000
062805004294,CA-0161259-6002042,0628050,CA-0161259,KG,05,Manzanita Community,Oakland Unified,Alameda County,2409 E. 27th St.,Oakland,CA,94601,1303,(510)535-2822,11,City: Large,No,No,Yes,Yes,438.00000,18.50000,23.7000000,381.00000,20.00000
062805011557,CA-0161259-0110247,0628050,CA-0161259,KG,05,Manzanita SEED Elementary,Oakland Unified,Alameda County,2409 E. 27th St.,Oakland,CA,94601,1303,(510)535-2832,11,City: Large,No,No,Yes,Yes,400.00000,17.00000,23.5000000,245.00000,18.00000
060186000062,CA-0161127-6095376,0601860,CA-0161127,KG,05,Marin Elementary,Albany City Unified,Alameda County,1001 Santa Fe Ave.,Albany,CA,94706,2341,(510)559-4700,21,Suburb: Large,No,No,No,†,508.00000,20.00000,25.4000000,64.00000,9.00000
062805004296,CA-0161259-6002059,0628050,CA-0161259,KG,05,Markham Elementary,Oakland Unified,Alameda County,7220 Krause Ave.,Oakland,CA,94605,2380,(510)639-3202,11,City: Large,No,No,Yes,Yes,340.00000,12.00000,28.3000000,318.00000,11.00000
060780000746,CA-0161150-6090401,0607800,CA-0161150,KG,05,Marshall Elementary,Castro Valley Unified,Alameda County,PO Box 2146,Castro Valley,CA,94546,,(510)537-2431,21,Suburb: Large,No,No,Yes,Yes,502.00000,20.00000,25.1000000,158.00000,29.00000
062805004297,CA-0161259-6072235,0628050,CA-0161259,KG,04,Martin Luther King Jr. Elementary,Oakland Unified,Alameda County,960 Tenth St.,Oakland,CA,94607,3106,(510)874-3381,11,City: Large,No,No,Yes,Yes,269.00000,11.00000,24.5000000,257.00000,6.00000
061674002107,CA-0161192-6066476,0616740,CA-0161192,07,08,Martin Luther King Jr. Middle,Hayward Unified,Alameda County,PO Box 5000,Hayward,CA,94540,5000,(510)723-3120,12,City: Midsize,No,No,Yes,Yes,732.00000,30.78000,23.8000000,448.00000,63.00000
060474000443,CA-0161143-6056857,0604740,CA-0161143,06,08,Martin Luther King Middle,Berkeley Unified,Alameda County,1781 Rose St.,Berkeley,CA,94703,1048,(510)644-6280,12,City: Midsize,No,No,Yes,Yes,1024.00000,47.00000,21.8000000,250.00000,29.00000
062211002631,CA-0161200-6001317,0622110,CA-0161200,KG,05,Marylin Avenue Elementary,Livermore Valley Joint Unified,Alameda County,800 Marylin Ave.,Livermore,CA,94551,6514,(925)606-4724,23,Suburb: Small,No,No,Yes,Yes,416.00000,20.90000,19.9000000,307.00000,15.00000
060177013107,CA-0161119-0126656,0601770,CA-0161119,KG,05,Maya Lin,Alameda Unified,Alameda County,825 Taylor St.,Alameda,CA,94501,3411,(510)337-7007,21,Suburb: Large,No,Yes,No,†,415.00000,17.00000,24.4000000,89.00000,7.00000
062805011555,CA-0161259-0110189,0628050,CA-0161259,09,12,McClymonds High,Oakland Unified,Alameda County,2607 Myrtle St.,Oakland,CA,94607,3415,(510)238-8607,11,City: Large,No,No,Yes,Yes,401.00000,22.40000,17.9000000,339.00000,15.00000
063468005837,CA-0161291-6002422,0634680,CA-0161291,KG,05,McKinley Elementary,San Leandro Unified,Alameda County,13701 Bancroft Ave.,San Leandro,CA,94578,,(510)618-4320,13,City: Small,No,No,Yes,Yes,484.00000,19.00000,25.5000000,299.00000,53.00000
062805008679,CA-0161259-6118640,0628050,CA-0161259,KG,08,Melrose Leadership Academy,Oakland Unified,Alameda County,4730 Fleming Ave.,Oakland,CA,94619,2515,(510)535-3832,11,City: Large,No,No,Yes,Yes,508.00000,23.00000,22.1000000,231.00000,22.00000
062805011350,CA-0161259-0100701,0628050,CA-0161259,09,12,MetWest High,Oakland Unified,Alameda County,314 E. Tenth St.,Oakland,CA,94606,2302,(510)451-5902,11,City: Large,No,No,Yes,Yes,174.00000,11.00000,15.8000000,120.00000,12.00000
063033007819,CA-0161275-0130286,0630330,CA-0161275,09,12,Millennium High Alternative,Piedmont City Unified,Alameda County,760 Magnolia Ave.,Piedmont,CA,94611,4029,(510)594-2703,21,Suburb: Large,No,No,Yes,No,60.00000,5.50000,10.9000000,10.00000,0.00000
061440001677,CA-0161176-6090534,0614400,CA-0161176,KG,06,Mission San Jose Elementary,Fremont Unified,Alameda County,43545 Bryant St.,Fremont,CA,94539,5885,(510)656-1200,21,Suburb: Large,No,No,No,†,550.00000,23.00000,23.9000000,20.00000,2.00000
061440001678,CA-0161176-0135244,0614400,CA-0161176,09,12,Mission San Jose High,Fremont Unified,Alameda County,41717 Palm Ave.,Fremont,CA,94539,4799,(510)657-3600,21,Suburb: Large,No,Yes,No,†,2014.00000,81.01000,24.9000000,110.00000,8.00000
061440001679,CA-0161176-6000749,0614400,CA-0161176,KG,06,Mission Valley Elementary,Fremont Unified,Alameda County,41700 Denise St.,Fremont,CA,94539,4562,(510)656-2000,21,Suburb: Large,No,No,No,†,709.00000,30.00000,23.6000000,59.00000,7.00000
060008610733,CA-0174021-0195032,0600086,CA-0174021,09,12,Mission Valley ROCP,Mission Valley ROC/P,Alameda County,5019 Stevenson Blvd.,Fremont,CA,94538,2449,(510)657-1865,21,Suburb: Large,No,–,†,†,0.00000,–,†,–,–
062805004285,CA-0161259-6001978,0628050,CA-0161259,03,05,MLK / Lafayette Elementary,Oakland Unified,Alameda County,991 14th St.,Oakland,CA,94607,3230,(510)874-7774,11,City: Large,No,No,Yes,Yes,165.00000,5.00000,33.0000000,144.00000,3.00000
063468005838,CA-0161291-6002430,0634680,CA-0161291,KG,05,Monroe Elementary,San Leandro Unified,Alameda County,13701 Bancroft Ave.,San Leandro,CA,94578,,(510)618-4340,13,City: Small,No,No,Yes,Yes,376.00000,16.00000,23.5000000,183.00000,59.00000
062805004302,CA-0161259-6002083,0628050,CA-0161259,KG,05,Montclair Elementary,Oakland Unified,Alameda County,1757 Mountain Blvd.,Oakland,CA,94611,2259,(510)339-6100,11,City: Large,No,No,No,†,634.00000,25.50000,24.9000000,122.00000,15.00000
062805004303,CA-0161259-6057079,0628050,CA-0161259,06,08,Montera Middle,Oakland Unified,Alameda County,5555 Ascot Dr.,Oakland,CA,94611,3001,(510)531-6070,11,City: Large,No,No,Yes,No,774.00000,47.85000,16.2000000,362.00000,54.00000
062613003910,CA-0161218-6001358,0626130,CA-0161218,KG,08,Mountain House Elementary,Mountain House Elementary,Alameda County,3950 Mountain House Rd.,Byron,CA,94514,1920,(209)835-2283,41,Rural: Fringe,No,No,–,–,20.00000,1.00000,20.0000000,16.00000,0.00000
061674002124,CA-0161192-0135319,0616740,CA-0161192,09,12,Mt. Eden High,Hayward Unified,Alameda County,2300 Panama St.,Hayward,CA,94545,4662,(510)723-3180,12,City: Midsize,No,No,Yes,Yes,1978.00000,86.17000,23.0000000,1080.00000,214.00000
060001909276,CA-0175093-6001424,0600019,CA-0175093,KG,05,Murray Elementary,Dublin Unified,Alameda County,8435 Davona Dr.,Dublin,CA,94568,1107,(925)828-2568,21,Suburb: Large,No,No,Yes,No,522.00000,24.50000,21.3000000,73.00000,15.00000
062805004274,CA-0161259-6001903,0628050,CA-0161259,KG,05,New Highland Academy,Oakland Unified,Alameda County,8521 A St.,Oakland,CA,94621,1619,(510)729-7723,11,City: Large,No,No,Yes,Yes,351.00000,13.00000,27.0000000,325.00000,17.00000
062706007796,CA-0161234-6102917,0627060,CA-0161234,07,08,Newark Junior High,Newark Unified,Alameda County,6201 Lafayette Ave.,Newark,CA,94560,2432,(510)818-3000,21,Suburb: Large,No,No,Yes,Yes,876.00000,28.87000,30.3000000,385.00000,98.00000
062706004085,CA-0161234-0130054,0627060,CA-0161234,09,12,Newark Memorial High,Newark Unified,Alameda County,39375 Cedar Blvd.,Newark,CA,94560,5007,(510)818-4300,21,Suburb: Large,No,No,No,†,1789.00000,60.79000,29.4000000,673.00000,129.00000
061440001680,CA-0161176-6000756,0614400,CA-0161176,KG,06,Niles Elementary,Fremont Unified,Alameda County,37141 Second St.,Fremont,CA,94536,2835,(510)793-1141,21,Suburb: Large,No,No,No,†,605.00000,23.00000,26.3000000,61.00000,15.00000
061440001668,CA-0161176-6000764,0614400,CA-0161176,KG,06,O. N. Hirsch Elementary,Fremont Unified,Alameda County,41399 Chapel Way,Fremont,CA,94538,4202,(510)657-3537,21,Suburb: Large,No,No,Yes,No,570.00000,23.50000,24.3000000,107.00000,18.00000
062805004304,CA-0161259-0135905,0628050,CA-0161259,09,12,Oakland High,Oakland Unified,Alameda County,1023 MacArthur Blvd.,Oakland,CA,94610,3930,(510)874-3676,11,City: Large,No,No,Yes,Yes,1568.00000,80.71000,19.4000000,1263.00000,106.00000
062805012049,CA-0161259-0115667,0628050,CA-0161259,09,12,Oakland International High,Oakland Unified,Alameda County,4521 Webster St.,Oakland,CA,94609,2140,(510)597-4287,11,City: Large,No,No,Yes,Yes,367.00000,24.00000,15.3000000,334.00000,19.00000
062805014086,CA-0161259-0135210,0628050,CA-0161259,06,08,Oakland SOL (School of Language) Dual Language Middle,Oakland Unified,Alameda County,1180 70th Ave.,Oakland,CA,94621,3216,(510)812-8903,11,City: Large,No,Yes,Yes,No,55.00000,4.00000,13.8000000,44.00000,3.00000
062805004305,CA-0161259-0136051,0628050,CA-0161259,09,12,Oakland Technical High,Oakland Unified,Alameda County,4351 BRd.way,Oakland,CA,94611,4612,(510)450-5400,11,City: Large,No,No,Yes,Yes,1998.00000,95.65000,20.9000000,848.00000,122.00000
060186007937,CA-0161127-6116222,0601860,CA-0161127,KG,05,Ocean View Elementary,Albany City Unified,Alameda County,1000 Jackson St.,Albany,CA,94706,1904,(510)558-4800,21,Suburb: Large,No,No,Yes,No,574.00000,23.30000,24.6000000,161.00000,20.00000
061440001683,CA-0161176-6090542,0614400,CA-0161176,KG,06,Oliveira Elementary,Fremont Unified,Alameda County,4180 Alder Ave.,Fremont,CA,94536,4799,(510)797-1135,21,Suburb: Large,No,No,Yes,No,858.00000,34.51000,24.9000000,132.00000,33.00000
069105114090,CA-0110017-0136226,0691051,CA-0110017,10,12,Opportunity Academy,Alameda County Office of Education,Alameda County,313 W. Winton Ave.,Hayward,CA,94544,1136,(510)670-4590,11,City: Large,Yes,No,No,†,23.00000,1.00000,23.0000000,18.00000,0.00000
060474000448,CA-0161143-6090302,0604740,CA-0161143,KG,05,Oxford Elementary,Berkeley Unified,Alameda County,1130 Oxford St.,Berkeley,CA,94707,2624,(510)644-6300,12,City: Midsize,No,No,Yes,Yes,290.00000,14.26000,20.3000000,96.00000,7.00000
061674002126,CA-0161192-6001093,0616740,CA-0161192,KG,06,Palma Ceia Elementary,Hayward Unified,Alameda County,27679 Melbourne Ave.,Hayward,CA,94545,4723,(510)723-3870,12,City: Midsize,No,No,Yes,Yes,557.00000,23.00000,24.2000000,344.00000,55.00000
060780000747,CA-0161150-6090419,0607800,CA-0161150,KG,05,Palomares Elementary,Castro Valley Unified,Alameda County,PO Box 2146,Castro Valley,CA,94546,,(510)582-4207,21,Suburb: Large,No,No,No,†,145.00000,6.40000,22.7000000,20.00000,3.00000
061674002127,CA-0161192-6001101,0616740,CA-0161192,KG,06,Park Elementary,Hayward Unified,Alameda County,411 Larchmont St.,Hayward,CA,94540,1103,(510)293-8515,12,City: Midsize,No,No,Yes,Yes,552.00000,23.00000,24.0000000,384.00000,39.00000
062805004306,CA-0161259-6002091,0628050,CA-0161259,KG,08,Parker Elementary,Oakland Unified,Alameda County,7929 Ney Ave.,Oakland,CA,94605,3311,(510)879-1440,11,City: Large,No,No,Yes,Yes,370.00000,17.36000,21.3000000,328.00000,4.00000
061440001684,CA-0161176-6000798,0614400,CA-0161176,KG,06,Parkmont Elementary,Fremont Unified,Alameda County,2601 Parkside Dr.,Fremont,CA,94536,5246,(510)793-7492,21,Suburb: Large,No,No,No,†,881.00000,32.80000,26.9000000,79.00000,12.00000
061440001685,CA-0161176-6000806,0614400,CA-0161176,KG,06,Patterson Elementary,Fremont Unified,Alameda County,35521 Cabrillo Dr.,Fremont,CA,94536,5499,(510)793-0420,21,Suburb: Large,No,No,Yes,No,770.00000,30.51000,25.2000000,158.00000,19.00000
062805004307,CA-0161259-6002109,0628050,CA-0161259,KG,05,Peralta Elementary,Oakland Unified,Alameda County,460 63rd St.,Oakland,CA,94609,1339,(510)654-7365,11,City: Large,No,No,No,†,329.00000,14.00000,23.5000000,54.00000,5.00000
060002008445,CA-0175101-6117600,0600020,CA-0175101,KG,05,Phoebe Apperson Hearst Elementary,Pleasanton Unified,Alameda County,5301 Case Ave.,Pleasanton,CA,94566,8005,(925)426-3772,13,City: Small,No,No,No,†,675.00000,26.00000,26.0000000,47.00000,5.00000
062805004308,CA-0161259-6002117,0628050,CA-0161259,KG,05,Piedmont Avenue Elementary,Oakland Unified,Alameda County,4314 Piedmont Ave.,Oakland,CA,94611,4716,(510)654-7377,11,City: Large,No,No,Yes,Yes,334.00000,14.00000,23.9000000,220.00000,16.00000
063033004731,CA-0161275-0136515,0630330,CA-0161275,09,12,Piedmont High,Piedmont City Unified,Alameda County,800 Magnolia Ave.,Piedmont,CA,94611,4029,(510)594-2626,21,Suburb: Large,No,No,No,†,813.00000,47.21000,17.2000000,11.00000,0.00000
063033004732,CA-0161275-6066492,0630330,CA-0161275,06,08,Piedmont Middle,Piedmont City Unified,Alameda County,740 Magnolia Ave.,Piedmont,CA,94611,4047,(510)594-2668,21,Suburb: Large,No,No,No,†,665.00000,40.60000,16.4000000,12.00000,0.00000
063033013442,CA-0161275-0125492,0630330,CA-0161275,–,–,Piedmont Preschool,Piedmont City Unified,Alameda County,760 Magnolia Ave.,Piedmont,CA,94611,4047,(510)594-2892,21,Suburb: Large,No,–,†,†,†,–,†,†,†
062691007795,CA-0161242-6101604,0626910,CA-0161242,KG,05,Pioneer Elementary,New Haven Unified,Alameda County,32737 Bel Aire St.,Union City,CA,94587,5500,(510)487-4530,21,Suburb: Large,No,No,Yes,No,795.00000,33.00000,24.1000000,232.00000,72.00000
060002009682,CA-0175101-6108971,0600020,CA-0175101,06,08,Pleasanton Middle,Pleasanton Unified,Alameda County,5001 Case Ave.,Pleasanton,CA,94566,1171,(925)426-4390,13,City: Small,No,No,Yes,No,1238.00000,56.09000,22.1000000,125.00000,25.00000
062805004309,CA-0161259-6002125,0628050,CA-0161259,KG,05,Prescott,Oakland Unified,Alameda County,920 Campbell St.,Oakland,CA,94607,1320,(510)874-3333,11,City: Large,No,No,Yes,Yes,181.00000,8.00000,22.6000000,158.00000,4.00000
060780000749,CA-0161150-6090435,0607800,CA-0161150,KG,05,Proctor Elementary,Castro Valley Unified,Alameda County,PO Box 2146,Castro Valley,CA,94546,,(510)537-0630,21,Suburb: Large,No,No,No,†,494.00000,18.50000,26.7000000,64.00000,22.00000
062805012325,CA-0161259-0118653,0628050,CA-0161259,09,12,Ralph J. Bunche High,Oakland Unified,Alameda County,1240 18th St.,Oakland,CA,94607,2223,(510)874-3300,11,City: Large,No,No,Yes,Yes,100.00000,10.70000,9.3000000,86.00000,1.00000
062211002632,CA-0161200-6089338,0622110,CA-0161200,KG,05,Rancho Las Positas Elementary,Livermore Valley Joint Unified,Alameda County,401 E. Jack London Blvd.,Livermore,CA,94551,1853,(925)606-4748,23,Suburb: Small,No,No,No,†,602.00000,25.00000,24.1000000,124.00000,12.00000
062805011556,CA-0161259-0110239,0628050,CA-0161259,KG,05,Reach Academy,Oakland Unified,Alameda County,9845 Bancroft Ave.,Oakland,CA,94603,2750,(510)729-7775,11,City: Large,No,No,Yes,Yes,397.00000,15.00000,26.5000000,314.00000,14.00000
060780000744,CA-0161150-0135533,0607800,CA-0161150,09,12,Redwood Continuation High,Castro Valley Unified,Alameda County,18400 Clifton Way,Castro Valley,CA,94546,0146,(510)537-3193,21,Suburb: Large,No,No,Yes,No,109.00000,8.40000,13.0000000,48.00000,4.00000
062805004310,CA-0161259-6002141,0628050,CA-0161259,KG,05,Redwood Heights Elementary,Oakland Unified,Alameda County,4401 39th Ave.,Oakland,CA,94619,1614,(510)531-6644,11,City: Large,No,No,No,†,362.00000,16.00000,22.6000000,88.00000,15.00000
062805011559,CA-0161259-0110262,0628050,CA-0161259,KG,05,Rise Community,Oakland Unified,Alameda County,8521 A St.,Oakland,CA,94621,1619,(510)729-7732,11,City: Large,No,No,Yes,Yes,242.00000,10.00000,24.2000000,230.00000,6.00000
061440001686,CA-0161176-0130138,0614400,CA-0161176,09,12,Robertson High (Continuation),Fremont Unified,Alameda County,4455 Seneca Park Ave.,Fremont,CA,94538,4028,(510)657-9155,21,Suburb: Large,No,No,Yes,Yes,167.00000,18.00000,9.3000000,78.00000,5.00000
063468005841,CA-0161291-6002448,0634680,CA-0161291,KG,05,Roosevelt Elementary,San Leandro Unified,Alameda County,13701 Bancroft Ave.,San Leandro,CA,94578,,(510)618-4350,13,City: Small,No,No,No,†,528.00000,19.00000,27.8000000,147.00000,31.00000
062805004312,CA-0161259-6057087,0628050,CA-0161259,06,08,Roosevelt Middle,Oakland Unified,Alameda County,1926 19th Ave.,Oakland,CA,94606,4170,(510)535-2877,11,City: Large,No,No,Yes,Yes,548.00000,33.00000,16.6000000,490.00000,23.00000
062805011907,CA-0161259-0112805,0628050,CA-0161259,06,08,ROOTS International Academy,Oakland Unified,Alameda County,1390 66th Ave.,Oakland,CA,94621,3506,(510)639-3226,11,City: Large,No,No,Yes,Yes,309.00000,24.10000,12.8000000,286.00000,13.00000
060474006865,CA-0161143-6090187,0604740,CA-0161143,KG,05,Rosa Parks Environmental Science,Berkeley Unified,Alameda County,920 Allston Way,Berkeley,CA,94710,2389,(510)644-8812,12,City: Midsize,No,No,No,†,445.00000,21.19000,21.0000000,99.00000,6.00000
060780000750,CA-0161150-0130047,0607800,CA-0161150,09,12,Roy A. Johnson High,Castro Valley Unified,Alameda County,PO Box 2146,Castro Valley,CA,94546,,(510)537-3000,21,Suburb: Large,No,No,No,†,13.00000,2.00000,6.5000000,3.00000,0.00000
063471005858,CA-0161309-0137745,0634710,CA-0161309,07,12,Royal Sunset (Continuation),San Lorenzo Unified,Alameda County,20450 Royal Ave.,Hayward,CA,94541,4712,(510)317-4400,21,Suburb: Large,No,No,No,†,137.00000,8.23000,16.6000000,77.00000,9.00000
060177011549,CA-0161119-0111765,0601770,CA-0161119,KG,05,Ruby Bridges Elementary,Alameda Unified,Alameda County,351 Jack London Ave.,Alameda,CA,94501,3901,(510)748-4006,21,Suburb: Large,No,No,Yes,Yes,504.00000,20.00000,25.2000000,303.00000,34.00000
062805007326,CA-0161259-0130146,0628050,CA-0161259,09,12,Rudsdale Continuation,Oakland Unified,Alameda County,8251 Fontaine St.,Oakland,CA,94605,4109,(510)729-4303,11,City: Large,No,No,Yes,Yes,187.00000,11.84000,15.8000000,145.00000,4.00000
061674002129,CA-0161192-6001127,0616740,CA-0161192,KG,06,Ruus Elementary,Hayward Unified,Alameda County,28027 Dickens Ave.,Hayward,CA,94540,5639,(510)723-3885,12,City: Midsize,No,No,Yes,Yes,536.00000,21.00000,25.5000000,326.00000,51.00000
063468005842,CA-0161291-0137588,0634680,CA-0161291,09,12,San Leandro High,San Leandro Unified,Alameda County,13701 Bancroft Ave.,San Leandro,CA,94577,,(510)618-4600,13,City: Small,No,No,No,†,2657.00000,116.00000,22.9000000,1300.00000,299.00000
063471005859,CA-0161309-0137810,0634710,CA-0161309,09,12,San Lorenzo High,San Lorenzo Unified,Alameda County,50 E. Lewelling Blvd.,San Lorenzo,CA,94580,1732,(510)317-3000,21,Suburb: Large,No,No,Yes,No,1412.00000,62.63000,22.5000000,863.00000,99.00000
063471014128,CA-0161309-0129569,0634710,CA-0161309,–,–,San Lorenzo Unified Preschool,San Lorenzo Unified,Alameda County,20450 Royal Ave.,Hayward,CA,94541,4712,(510)317-4400,21,Suburb: Large,No,–,†,†,†,–,†,†,†
062805011558,CA-0161259-0110254,0628050,CA-0161259,KG,05,Sankofa Academy,Oakland Unified,Alameda County,581 61st St.,Oakland,CA,94609,1248,(510)654-7787,11,City: Large,No,No,Yes,Yes,187.00000,8.50000,22.0000000,162.00000,7.00000
061674002130,CA-0161192-6001135,0616740,CA-0161192,KG,06,Schafer Park Elementary,Hayward Unified,Alameda County,PO Box 5000,Hayward,CA,94540,5000,(510)723-3895,12,City: Midsize,No,No,Yes,Yes,768.00000,30.90000,24.9000000,477.00000,42.00000
062691004074,CA-0161242-6001622,0626910,CA-0161242,KG,05,Searles Elementary,New Haven Unified,Alameda County,33629 15th St.,Union City,CA,94587,3322,(510)471-2772,21,Suburb: Large,No,No,Yes,Yes,673.00000,28.00000,24.0000000,371.00000,72.00000
062805004314,CA-0161259-6002174,0628050,CA-0161259,KG,05,Sequoia Elementary,Oakland Unified,Alameda County,3730 Lincoln Ave.,Oakland,CA,94602,2468,(510)531-6696,11,City: Large,No,No,No,†,436.00000,17.50000,24.9000000,138.00000,8.00000
062805004315,CA-0161259-0137943,0628050,CA-0161259,09,12,Skyline High,Oakland Unified,Alameda County,12250 Skyline Blvd.,Oakland,CA,94619,2425,(510)482-7109,11,City: Large,No,No,Yes,Yes,1756.00000,96.30000,18.2000000,1186.00000,116.00000
061674002132,CA-0161192-6001176,0616740,CA-0161192,KG,06,Southgate Elementary,Hayward Unified,Alameda County,26601 Calaroga Ave.,Hayward,CA,94545,3121,(510)723-3905,12,City: Midsize,No,No,No,†,681.00000,28.00000,24.3000000,344.00000,62.00000
061674013405,CA-0161192-0119842,0616740,CA-0161192,–,–,Special Education-Preschool-Laurel,Hayward Unified,Alameda County,2652 Vergil Ct.,Castro Valley,CA,94546,6402,(510)293-8599,21,Suburb: Large,No,–,†,†,†,–,†,†,†
060780009525,CA-0161150-6090468,0607800,CA-0161150,KG,05,Stanton Elementary,Castro Valley Unified,Alameda County,PO Box 2146,Castro Valley,CA,94546,,(510)727-9192,21,Suburb: Large,No,No,Yes,No,467.00000,18.40000,25.4000000,113.00000,35.00000
061440001676,CA-0161176-6090559,0614400,CA-0161176,KG,06,Steven Millard Elementary,Fremont Unified,Alameda County,5200 Valpey Park Dr.,Fremont,CA,94538,3262,(510)657-0344,21,Suburb: Large,No,No,Yes,No,578.00000,24.00000,24.1000000,80.00000,34.00000
061674011550,CA-0161192-0111815,0616740,CA-0161192,KG,06,Stonebrae Elementary,Hayward Unified,Alameda County,24411 Amador St.,Hayward,CA,94540,,(510)723-3910,12,City: Midsize,No,No,No,†,746.00000,30.50000,24.5000000,314.00000,35.00000
062805007804,CA-0161259-0130179,0628050,CA-0161259,09,12,Street Academy (Alternative),Oakland Unified,Alameda County,417 29th St.,Oakland,CA,94609,3510,(510)874-3630,11,City: Large,No,No,Yes,Yes,108.00000,6.50000,16.6000000,90.00000,4.00000
061674008855,CA-0161192-6062160,0616740,CA-0161192,KG,06,Strobridge Elementary,Hayward Unified,Alameda County,PO Box 5000,Hayward,CA,94540,5000,(510)723-3915,12,City: Midsize,No,No,Yes,Yes,540.00000,20.00000,27.0000000,311.00000,37.00000
060002109291,CA-0175119-6002711,0600021,CA-0175119,KG,08,Sunol Glen Elementary,Sunol Glen Unified,Alameda County,11601 Main St.,Sunol,CA,94586,9519,(925)862-2026,41,Rural: Fringe,No,No,Yes,No,293.00000,13.50000,21.7000000,26.00000,2.00000
062211002635,CA-0161200-6097661,0622110,CA-0161200,KG,05,Sunset Elementary,Livermore Valley Joint Unified,Alameda County,1671 Frankfurt Way,Livermore,CA,94550,6146,(925)606-5230,23,Suburb: Small,No,No,No,†,776.00000,30.60000,25.4000000,54.00000,4.00000
060474000445,CA-0161143-6090278,0604740,CA-0161143,KG,05,Sylvia Mendez Elementary,Berkeley Unified,Alameda County,2241 Russell St.,Berkeley,CA,94705,1029,(510)644-6290,12,City: Midsize,No,No,Yes,Yes,381.00000,20.28000,18.8000000,124.00000,18.00000
061674002135,CA-0161192-0138339,0616740,CA-0161192,09,12,Tennyson High,Hayward Unified,Alameda County,27035 Whitman Rd.,Hayward,CA,94544,4099,(510)723-3190,12,City: Midsize,No,No,Yes,Yes,1446.00000,66.15000,21.9000000,977.00000,111.00000
062805011294,CA-0161259-0100792,0628050,CA-0161259,KG,05,Think College Now,Oakland Unified,Alameda County,2825 International Blvd.,Oakland,CA,94601,1543,(510)532-5500,11,City: Large,No,No,Yes,Yes,307.00000,13.00000,23.6000000,248.00000,28.00000
060002008444,CA-0175101-6117592,0600020,CA-0175101,06,08,Thomas S. Hart Middle,Pleasanton Unified,Alameda County,4433 Willow Rd.,Pleasanton,CA,94588,8520,(925)426-3102,13,City: Small,No,No,Yes,No,1247.00000,54.20000,23.0000000,84.00000,16.00000
062805004318,CA-0161259-6002216,0628050,CA-0161259,KG,05,Thornhill Elementary,Oakland Unified,Alameda County,5880 Thornhill Dr.,Oakland,CA,94611,2147,(510)339-6800,11,City: Large,No,No,No,†,390.00000,18.00000,21.7000000,60.00000,3.00000
061440001687,CA-0161176-6056915,0614400,CA-0161176,07,08,Thornton Junior High,Fremont Unified,Alameda County,4357 Thornton Ave.,Fremont,CA,94536,4897,(510)793-9090,21,Suburb: Large,No,No,No,†,1333.00000,54.93000,24.3000000,171.00000,38.00000
060474000450,CA-0161143-6090310,0604740,CA-0161143,KG,05,Thousand Oaks Elementary,Berkeley Unified,Alameda County,840 Colusa Ave.,Berkeley,CA,94707,1858,(510)644-6368,12,City: Midsize,No,No,Yes,Yes,423.00000,22.66000,18.7000000,154.00000,27.00000
